"artist_name","track_id","track_name","acousticness","danceability","duration_ms","energy","instrumentalness","liveness","loudness","mode","speechiness","tempo","valence","popularity","time_signature_4"
"THE BOYZ","1LjmSCjrtoFoEQfh6SFNrG","Back 2 U",0.0886,0.572,213166,0.762,0,0.14,-4.698,1,0.0699,80.08,0.58,35,TRUE
"The Breeders","0I4xNxvKiR7zhyxDcGeqNM","MetaGoth",0.0117,0.696,188640,0.641,0.775,0.151,-8.499,0,0.0277,117.149,0.486,36,TRUE
"The Breeders","4eA1YDhcNfKoXjzTXzmtPn","Howl at the Summit",0.000602,0.259,177360,0.771,1.27e-05,0.138,-4.927,0,0.0288,158.23,0.298,33,FALSE
"The Brilliance","4N6J7TKjUfvzJq39css0Rj","The Sun Will Rise",0.864,0.702,109412,0.233,0.000178,0.0952,-10.282,1,0.0325,86.045,0.477,25,TRUE
"The Brooklyn Tabernacle Choir","5GvoofgEfyUMWZU0oys6DI","Pleasing (Live)",0.81,0.224,352280,0.612,0,0.877,-7.008,1,0.0411,127.402,0.117,27,FALSE
"The Brothers","04Abc9QFxgBIlnZZofegnA","Yes You",0.578,0.446,232353,0.636,5.72e-05,0.147,-4.939,1,0.0379,187.967,0.549,6,TRUE
"The Brummies","6il3Kzfrfx9bFbrFW9uVWI","Troubles",0.561,0.216,384859,0.13,0.000585,0.119,-10.677,0,0.0392,89.888,0.0372,20,TRUE
"The California Honeydrops","7r9geZLNV2tdgHUj9OFSP6","Tell Me (I Wanna Know)",0.333,0.749,279253,0.682,2.89e-06,0.202,-8.626,0,0.0841,124.653,0.663,29,TRUE
"The Cautious Arc","5JulzKYo2yIqi527FpTnav","Upper Hand",0.0832,0.848,199565,0.434,0.00361,0.675,-12.115,1,0.0606,92.041,0.649,6,TRUE
"The Chainsmokers","7D3lo0ShsjY84Yh9m7hn0J","Sick Boy - Zaxx Remix",0.0124,0.524,219800,0.714,0,0.478,-5.176,0,0.0457,90.088,0.216,53,TRUE
"The Chainsmokers","7uGDVBUBtf1SblnoeSGCYQ","Sick Boy - Kuur Remix",0.144,0.544,207387,0.751,0,0.42,-5.18,0,0.0593,100.007,0.259,33,TRUE
"The Chainsmokers","3rESShKCG2y6GJyL28N0Z0","Sick Boy - neutral. Remix",0.0221,0.528,175080,0.851,0,0.375,-5.07,0,0.165,170.066,0.55,34,TRUE
"The Code","7b3Nn9gRul9392dhiuVvSL","Drive",0.198,0.662,214285,0.32,0.705,0.0846,-12.132,0,0.0933,107.488,0.139,16,TRUE
"The Cold Stares","13gax9oQUwc13mshdh7C2j","Sleeping with Lions",6.42e-05,0.365,199787,0.778,1.35e-06,0.299,-6.117,0,0.039,73.93,0.712,53,TRUE
"The Collier","3fVAENqPxnHX0oBXcD1biL","I'm Older",0.00158,0.543,290731,0.781,0.0635,0.113,-6.919,1,0.0482,124.011,0.345,15,TRUE
"The Color","0a1MeuKUyEcL6thdmg2XX7","First Time",0.0036,0.566,187213,0.911,0,0.113,-4.257,1,0.0338,111.999,0.721,13,TRUE
"The Courage","4SqIEbwZHcrGsfQY6V2H0B","Parasols",0.749,0.782,248000,0.65,9.26e-06,0.119,-10.092,0,0.0378,120.013,0.367,28,FALSE
"The Cracken","3YDv06OjX1UF7FmIMcwpno","Drive Away",0.0102,0.473,208725,0.99,0.827,0.321,-8.763,0,0.0621,140.005,0.0383,16,TRUE
"The Cranberries","7nDnFw9CmNnxgnY1C7vozN","Íosa",0.00706,0.354,248547,0.611,0.000732,0.105,-7.779,0,0.0248,97.381,0.123,44,TRUE
"The Creation","70HN7mLrz3zo8UM8zxN1hi","Cool Jerk",0.18,0.566,139227,0.87,0,0.311,-6.224,1,0.0651,81.414,0.748,5,TRUE
"The Creation","5JU8UMjApFkalMuxOJiWcf","Try and Stop Me",0.0213,0.543,147853,0.555,0,0.127,-5.863,1,0.0311,133.502,0.328,3,TRUE
"The Crown","7cvCWvbjxWTI0FWHBCkGuH","Necrohammer",2.41e-06,0.436,241523,0.96,0.0311,0.347,-4.434,1,0.0658,99.932,0.175,18,TRUE
"The Dali Thundering Concept","4HnqeIPuTlIZN1nmkkY3oF","Demeter",0.00543,0.472,279271,0.833,0.209,0.478,-8.141,1,0.0854,120.021,0.0536,19,TRUE
"The Dangerous Summer","71Qwo70nA2FOkzLPQDNwMA","Ghosts",0.0501,0.505,259712,0.782,0,0.159,-5.867,1,0.0553,144.058,0.247,29,TRUE
"The Dead Daisies","6ugPUk6EFvpbrXxttCX9JR","What Goes Around",5.04e-05,0.363,242613,0.961,6.3e-05,0.343,-5.046,1,0.0758,81.981,0.343,27,TRUE
"The Dead Daisies","2ghk8ERYM2AgOoQULxRALZ","Rise Up",1.12e-05,0.216,270400,0.882,2.59e-05,0.56,-4.203,0,0.0554,112.917,0.444,18,TRUE
"The Decemberists","2M5rkEdtRMEd1YWM1x3JPZ","We All Die Young",0.00512,0.628,241067,0.691,0,0.12,-5.48,0,0.0891,117.009,0.789,41,TRUE
"The Deli","2pYmM8e7KhYwT95fLFYW4O","Leo",0.102,0.809,216000,0.641,4.29e-06,0.147,-8.004,0,0.839,88.979,0.388,30,TRUE
"The Dig","4dxn0RkvNq30VrB77J9Uuw","Nothing in This Town",0.0168,0.61,274497,0.625,0.0265,0.144,-7.201,1,0.0252,179.892,0.732,31,TRUE
"The Doors","0XgiqBJdc6ddfnpNF0uq71","Not To Touch The Earth - Remastered",0.068,0.4,234760,0.566,0.000115,0.123,-13.615,1,0.0444,118.933,0.35,44,TRUE
"The Doors","6qbOOSMuLx8Iu6r0ZgBkgD","Texas Radio & The Big Beat - Live at Falkoner Centeret, Copenhagen 9/17/68",0.852,0.375,92640,0.348,0.0779,0.382,-19.36,1,0.377,69.404,0.279,35,TRUE
"The Doors","0MfMViYWUncklO2ULTW2jl","Five To One - Remastered",0.251,0.591,265107,0.389,0,0.043,-13.865,1,0.0462,88.104,0.686,41,TRUE
"The Dustbowl Revival","1z4SAIaeg92acowhHToJTv","I Decided",0.508,0.65,180395,0.969,0,0.294,-6.445,1,0.0464,147.949,0.952,21,TRUE
"The Edition","76D92JN1UdX4E5rLhkJOYK","Rockstar",0.893,0.76,148839,0.51,0.000428,0.114,-6.995,0,0.0462,77.496,0.72,15,TRUE
"The Electric Light Bulb Orchestra","48dirFN54QsH1VQCKBwpNG","In Love",0.482,0.484,120000,0.474,0.0809,0.154,-15.809,1,0.0353,90.07,0.578,8,TRUE
"The Expansions","4GOjvDUn5BGi6ALcnNOrBb","Miles Away",0.506,0.419,514500,0.256,0.766,0.112,-14.58,0,0.0323,135.303,0.105,22,TRUE
"The Family Crest","0orfHvUcITWEd1fYmDcZ3z","Waiting Still",0.0388,0.475,321540,0.771,0.0386,0.101,-9.584,0,0.0351,94.02,0.359,20,TRUE
"The Family Crest","0bfyNM6fvQFmaIr4rT8pcL","Rest",0.565,0.402,221915,0.399,0.117,0.176,-12.191,0,0.0381,125.035,0.179,20,TRUE
"The Family Crest","10fDq8eRcgakKyD7YFuYAg","It Keeps Us Dancing",0.11,0.297,359562,0.585,0.0414,0.117,-9.131,1,0.0455,129.923,0.0996,25,FALSE
"The Fearless Flyers","0LlKaJ4as8Prg4jg5tJpQJ","Bicentennial",0.064,0.478,186746,0.772,0.43,0.132,-8.779,1,0.0893,168.85,0.789,41,TRUE
"The Fearless Flyers","3GIKdnva6hRj39uAQhLEL0","Barbara",0.015,0.711,168483,0.793,0.969,0.0553,-8.367,1,0.0731,94.539,0.925,42,TRUE
"THE FEVER 333","1HIlQMRxSJ5rvq5M31a2OK","Hunting Season",0.0284,0.617,158705,0.798,0,0.203,-5.191,0,0.284,89.917,0.689,46,TRUE
"THE FEVER 333","7gm2Q8bx4cRp8mvEka0p8W","POV",0.0152,0.772,114601,0.84,5.79e-06,0.411,-3.545,0,0.226,146.985,0.748,44,TRUE
"The Fratellis","307kWZmAvn0SG10b2HV99W","I Guess… I Suppose...",0.000145,0.577,238488,0.801,0,0.151,-5.498,1,0.0359,124.052,0.514,42,TRUE
"The Fuquan","2v9rcCzCHOCgjqbSPzEuvY","First of the Month",0.164,0.75,63975,0.472,0,0.344,-12.385,0,0.324,120.071,0.64,46,TRUE
"The Gladsome Light","5RKpu0GLURvS32xzwC7QLB","Overcome",0.254,0.439,304306,0.487,8.67e-06,0.332,-8.138,1,0.028,163.984,0.127,13,TRUE
"The Glitch Mob","2v6dNdD8XnlrGKXw3cOr92","Way out is In",0.214,0.355,316338,0.633,0.939,0.714,-7.217,0,0.0414,74.521,0.19,38,TRUE
"The Glitch Mob","5J04iXfYhlOT0SOyzVFfSo","Enter Formless (feat. Rituals of Mine)",0.039,0.337,280935,0.586,0.871,0.11,-7.737,0,0.0441,79.133,0.115,48,TRUE
"The Glitch Mob","6CXxofiP6t48yXcPQILDxc","Interbeing",0.531,0.648,180401,0.542,0.821,0.111,-7.304,0,0.0377,130.041,0.0339,39,TRUE
"The Goddamn Gallows","2XX1XWUDM9z7dHB35cQWPM","It's Gonna Be Ok (no, It's Not)",0.0408,0.28,249518,0.839,0.0989,0.0968,-6.034,1,0.0612,163.059,0.539,17,TRUE
"The Goddamn Gallows","7cC7uwEoqSbjhUEt5E0Joj","When No One's Around",0.134,0.569,309611,0.746,0.253,0.196,-5.944,1,0.026,100.147,0.531,19,TRUE
"The Good The Bad and The Zugly","3uinOrebYoZPiVNnFzjz5X","Sickness Unto Death",0.0105,0.409,226034,0.886,3.32e-06,0.315,-6.609,0,0.0426,130.908,0.194,18,TRUE
"The Gray Vines","54DeaFGOmRMcTlsoicxRKM","In Her World",1.03e-05,0.501,193994,0.948,6.69e-05,0.119,-2.149,0,0.111,150.108,0.594,1,TRUE
"The Gray Vines","5xDkXyuUIGVlms3UtUl69x","See Me",2.03e-05,0.509,110150,0.96,0.00395,0.0782,-2.17,1,0.111,89.974,0.381,1,TRUE
"The Greatest Bits","0d4mWyFgdyTAjS8jFhLcys","Koopa's Theme",1.38e-06,0.479,153250,0.573,0.888,0.0827,-9.789,1,0.0339,120.013,0.726,16,TRUE
"The Greatest Bits","4VkinxvsgcozYDXFgEUKtg","Astral Coal Town",0.0154,0.645,215005,0.363,0.886,0.106,-14.85,1,0.0294,120.012,0.404,17,TRUE
"The Green Experience","4hmzaY3KXTAUGUqBPBwm16","Climax Jim",0.0751,0.476,133533,0.685,0.49,0.118,-9.873,1,0.0531,201.122,0.414,16,TRUE
"The Gregory Brothers","1LGv7Ah6TXp1soAAIzzuGC","The Muffin Song (asdfmovie)",0.205,0.911,187046,0.842,1.48e-05,0.115,-4.845,1,0.0922,112.016,0.578,64,TRUE
"The Grinns","6ibkfeI54zZLAaRozptJ2N","Love Is Not an Enterprise",0.322,0.437,205588,0.687,0.000609,0.123,-8.729,1,0.0295,136.281,0.507,34,TRUE
"The Grinns","4U2P0oHmhdaPLCcQjdfShb","Humiliation",0.177,0.152,189652,0.867,0.146,0.162,-5.621,0,0.0345,178.539,0.847,18,TRUE
"The Griswolds","7gdSca5lzaZbZErKVs8k9t","Live This Nightmare (Acoustic)",0.69,0.506,186154,0.295,0,0.111,-11.525,0,0.0431,97.306,0.234,14,TRUE
"The Gunslingers","7x8i3NWbTw7fPTpo7Z6YSa","Stranded",0.641,0.477,76617,0.82,0.989,0.179,-9.625,0,0.046,82.486,0.151,21,TRUE
"The Habits","3WAX87hADQdYd4HR19AgsE","Ghost",0.000674,0.564,218524,0.924,4.21e-06,0.0997,-3.964,0,0.0357,110.016,0.508,11,TRUE
"The Hard Aches","10pOgnUWgVVdFpLGb7i1Vy","Grinding My Teeth",0.00201,0.659,153291,0.873,0,0.167,-4.812,1,0.0391,137.992,0.812,13,TRUE
"The Harpoonist & the Axe Murderer","4KFNp78chGfuuotwi6KZuf","Hard on Things",0.14,0.591,255282,0.872,0.0106,0.515,-4.233,0,0.0273,97.494,0.676,22,FALSE
"The Heavy Pets","5oGZcrVFpYBgwi7N6Xk9rc","Second Sky",0.553,0.616,330302,0.544,0.000215,0.109,-10.894,0,0.032,82.014,0.605,13,TRUE
"The Herbaliser","2hJPW70YiZI1Q4KpuVPxvj","Some Things",0.0429,0.803,241053,0.825,0.000266,0.0335,-5.749,0,0.108,92.021,0.817,25,TRUE
"The Innocence Mission","2tThJgJ5ltZgTC5JVCuaDY","Green Bus",0.96,0.37,268720,0.278,0.0247,0.112,-12.628,1,0.0341,160.748,0.257,8,FALSE
"The Internet","5tqZJUHEuqdN12RZVq2l9p","Hold On",0.849,0.7,406467,0.414,0.0606,0.107,-10.864,1,0.0373,60.479,0.444,57,TRUE
"The Jagged Edges","4Xim3OeHZ6j7y3rcSgsRmq","Uneasy Rider",0.382,0.624,243293,0.505,0,0.144,-15.222,1,0.0623,98.625,0.955,8,TRUE
"The James Hunter Six","06GpoBsQLrpCgzmZG6kXjn","How Long",0.838,0.76,153640,0.338,0.000553,0.109,-10.518,1,0.0784,123.285,0.777,22,TRUE
"The James Hunter Six","4AN30brzrGUJMDHALp7xty","It Was Gonna Be You",0.928,0.744,137933,0.292,0.0575,0.0788,-13.546,1,0.136,121.722,0.91,22,TRUE
"The King","285Nl4iwr5H1GuD0XOniK9","Under the Cherry Moon (feat. MajQr)",0.0935,0.755,248727,0.578,0,0.113,-8.695,0,0.125,132.086,0.603,6,TRUE
"The Kite String Tangle","6JUrwN60G2FHrCqTF3blNW","Intro",0.972,0.186,31266,0.207,0.969,0.229,-15.972,1,0.0396,64.321,0.0978,14,TRUE
"The Kite String Tangle","3pjij7x1QyCnugD9JO7YJ9","Challenger",0.905,0.591,231771,0.248,6.06e-06,0.142,-12.43,0,0.0362,125.067,0.259,20,TRUE
"The Kite String Tangle","7sLsIr2vhjYeR6rniJj5dj","Gravity",0.293,0.432,137622,0.693,0,0.238,-5.762,1,0.0741,159.797,0.288,16,TRUE
"The Knocks","4WbiaZWaoIxe6rl8v8bI4d","Ride Or Die (feat. Foster The People) - The Knocks VIP Club Mix",0.0186,0.654,309554,0.803,9.58e-06,0.25,-5.979,1,0.274,117.925,0.334,43,TRUE
"The Knocks","3dbYxhS5uvvSLLScVyyhvE","New York Narcotic",0.00356,0.737,195752,0.81,0.00961,0.173,-6.284,0,0.0537,139.982,0.48,35,TRUE
"The Knocks","6VCwV3k4RV8cB0J4CvJHMX","House Party - Arkadi Future Filth Remix",0.00381,0.776,177000,0.774,6.67e-05,0.0818,-5.702,1,0.069,120.003,0.337,26,TRUE
"The Knocks","6KaAoHXhm2SAQynQ1aI0Yz","Shades",0.0305,0.674,230174,0.911,0.000598,0.045,-4.436,0,0.183,104.926,0.6,33,TRUE
"The Kolors","4fZ7nNMi4W7wRABFUebKuy","Frida (mai, mai, mai)",0.0436,0.577,211200,0.744,0,0.215,-5.499,0,0.0487,77.001,0.603,44,TRUE
"The Kooks","1OAW2jcuI06QfaHQwvKXCl","Kids",0.00783,0.558,220741,0.978,2.74e-06,0.0628,-2.478,1,0.0582,131.027,0.586,53,TRUE
"The Kooks","6j27jRrj0ASWPCOZKsNAwn","Chicken Bone",0.157,0.597,225002,0.932,0,0.34,-2.463,0,0.0411,111.01,0.679,51,TRUE
"The KVB","2FWrJNJE0X7au49i0EpgCo","Always Then - 2017 Version",0.00332,0.56,215420,0.78,0.871,0.0809,-6.82,1,0.028,140.027,0.837,17,TRUE
"The Lagoons","4f7h4Yapu5P6sGeTkGNHdR","Close My Eyes (And I Wonder)",0.0263,0.739,183606,0.534,0.0115,0.117,-9.21,0,0.0254,103.992,0.595,32,TRUE
"The Last Wax DJs","60wLkrJ7gsTwmUNmkArPUC","Sub to the Sub Banger",0.379,0.8,168273,0.797,0.937,0.112,-12.912,1,0.0633,110.007,0.132,30,TRUE
"The Laurie Berkner Band","4KYZypYvk3CQjOXQlG1HHU","Waiting For The Elevator",0.729,0.877,218955,0.434,0,0.384,-8.188,1,0.216,132.133,0.833,19,TRUE
"The Lawrence Arms","4cO0SktVOaV7xqQoqGDoo6","Turnstiles",0.000191,0.424,147919,0.954,0.124,0.337,-4.446,1,0.101,89.971,0.662,19,TRUE
"The Lawrence Arms","6ebothrE6OYHdXG6sGs3Ef","The Ramblin' Boys of Pleasure",0.000772,0.404,164031,0.883,1.03e-06,0.32,-5.678,1,0.0672,101.464,0.217,12,TRUE
"The Lawrence Arms","5IIdsES35Zh7vdUUAmMgYw","The Devil's Takin' Names",0.0421,0.371,119600,0.975,0,0.214,-4.713,1,0.107,102.988,0.379,13,TRUE
"The Lawrence Arms","4V6VDDsds86vo4CjhjTziL","Are You There Margaret? It's Me, God.",0.000117,0.443,215800,0.958,0.0216,0.0823,-4.015,1,0.123,110.816,0.567,14,TRUE
"The Legendary Fruitman","4jnCpotZAfWSe2vjzqoJut","Takeoff",0.019,0.702,213960,0.627,1.59e-06,0.217,-7.61,1,0.301,134.959,0.564,37,TRUE
"The Limiñanas","0nCiyGilxRnC9Tqhbcu8Dz","Ouverture.",0.000142,0.553,199173,0.724,0.839,0.245,-5.593,1,0.0335,119.996,0.289,26,TRUE
"The Limiñanas","5JbP7X5WeTSPGbAewWYgxc","Dimanche (feat. Bertrand Belin) [Laurent Garnier Remix]",0.000326,0.479,398000,0.609,0.817,0.629,-9.411,1,0.0272,119.99,0.165,7,TRUE
"The Living Tombstone","05U9HuyMUW4NllNlBCRMrN","Basics in Behavior - Blue Version",0.178,0.323,237752,0.796,0,0.14,-3.266,0,0.0337,103.851,0.355,49,TRUE
"The Lonely Biscuits","694K1Dfx9k23snvmABIPkA","Afterglow",0.0515,0.704,165250,0.644,0.000182,0.0574,-8.435,0,0.0267,100.048,0.743,17,TRUE
"The Lonely Biscuits","1JiPojrxU3xlHdUosquh1L","Talk About",0.118,0.683,201613,0.58,0,0.119,-7.945,1,0.0472,128.032,0.687,32,TRUE
"The Longshot","1P3PJEzuZBRV3uTMEy1t6t","Body Bag",0.0843,0.419,164954,0.886,8.5e-06,0.226,-4.619,1,0.0371,110.018,0.472,30,TRUE
"The Lost Bros","2jWPDrYBtAqYmYefl1JAy3","Hawaiian Roller Coaster Ride",0.427,0.867,190565,0.506,9.42e-05,0.15,-5.545,1,0.0859,108.012,0.496,21,TRUE
"The Love Your Neighbor Project","5fdvtHBFZACuAN9SHzL0M8","Love Your Neighbor",0.00791,0.685,278983,0.717,0,0.0867,-5.778,1,0.0352,115.937,0.511,1,TRUE
"The Lovely Eggs","2iEMwYLUKls4O4GSi3aU3O","Wiggy Giggy",0.00862,0.587,322333,0.972,0.000194,0.0716,-3.22,1,0.138,133.938,0.0948,26,TRUE
"The Low Anthem","4067X0xyKfrX1rmYmK9aCe","Dotwav",0.896,0.55,121093,0.357,0.925,0.106,-23.97,0,0.0452,104.167,0.0332,13,TRUE
"The Low Anthem","6xELHY3RrhiV4M91G1qdDy","Drowsy Dowsing Dolls",0.952,0.684,195427,0.248,0.0105,0.108,-18.08,1,0.0395,108.921,0.413,15,FALSE
"The Maghreban","7liEXToT9FgAAkeOdVYztb","Sham",0.00626,0.779,262829,0.92,0.926,0.11,-11.497,0,0.0607,132.007,0.97,1,TRUE
"The Magic Beans","0dD7q8Pl3NqnIUeDwUFMvq","Lewd",0.513,0.773,79986,0.352,0.427,0.0608,-10.754,0,0.0405,78.033,0.577,15,TRUE
"The Magic Beans","6ebUYdsBtWOFMy3KuhJtlC","What in the World",0.453,0.811,345037,0.568,0.00327,0.0994,-7.514,1,0.0364,113.969,0.815,19,TRUE
"The Magic Gang","7uPQKWhzc4C4boVoWt5egt","Caroline",0.00194,0.675,254680,0.746,1.29e-05,0.251,-4.114,1,0.0378,122.075,0.609,39,TRUE
"The Magic Gang","08OvUw2x9OllT8GKZLGfsC","Jasmine",0.00428,0.631,227893,0.67,0.000378,0.193,-6.081,0,0.0325,91.963,0.755,41,TRUE
"The Magic Gang","7k28YUCgLlUvixRTWIrnVn","All This Way",0.000851,0.652,190973,0.672,0.000291,0.0706,-5.778,1,0.0317,96.996,0.729,49,TRUE
"The Maine","190ywYQfmKaT4p5fIXdT0x","Lost in Nostalgia (Remix)",0.291,0.687,226786,0.665,0.241,0.0963,-11.502,0,0.0326,105.009,0.3,30,TRUE
"The Manhattan Transfer","43nxSkjeH3w9ZxFtHIWhmg","Cantaloop (Flip Out!)",0.196,0.782,283587,0.721,1.8e-05,0.255,-6.992,1,0.0342,115.818,0.553,30,TRUE
"The Marcus Hedges Trend Orchestra","23TNh3BD3SZXnCwLjCOJzq","Super Mario Bros. Theme",0.964,0.436,117165,0.274,0.917,0.089,-10.971,1,0.0419,95.063,0.549,31,TRUE
"The Mauskovic Dance Band","1TpDY2yDMP7x9dU2rCyOFt","Down in the Basement",0.148,0.779,306777,0.707,0.718,0.0923,-12.311,1,0.051,129.913,0.957,37,TRUE
"The Mayries","7LTF9fbxdEjnsdjTG8tPyQ","Mine - Acoustic Version",0.905,0.495,140779,0.198,0,0.168,-11.445,1,0.0352,141.898,0.296,63,TRUE
"The Mayries","33agwuxgSrDYrIKidpAPqf","It Aint Me Babe",0.923,0.626,228029,0.152,8.36e-05,0.111,-16.312,1,0.0287,94.99,0.332,33,TRUE
"The Mayries","0k9RKhN4MFzaon1u5jmZnh","Blowin' In the Wind",0.823,0.47,229052,0.219,0,0.11,-12.671,1,0.0356,133.544,0.198,26,TRUE
"The Midnight","2vvt8xeVzXkzPjyVsyzNbO","America 2",0.0273,0.599,241500,0.57,0.000316,0.116,-7.531,1,0.0248,129.994,0.299,52,TRUE
"The Midnight Club ","20QjMJPVAwkCNJLorcr8NS","Scream",0.0239,0.153,212666,0.76,0,0.269,-2.773,1,0.042,74.02,0.421,30,TRUE
"The Moody Blues","3BXDQkiIPpG8Ub2oIs2Tsm","I'm Just A Singer (In A Rock And Roll Band) - Live",0.261,0.368,438973,0.941,1.34e-05,0.701,-5.263,1,0.0732,152.015,0.712,25,TRUE
"The Moody Blues","7kW6kypQDo0fbZbFjCBHjf","Tuesday Afternoon (Forever Afternoon) - Live",0.0933,0.416,342867,0.702,1.19e-05,0.989,-8.255,1,0.0419,114.548,0.218,19,TRUE
"The Motans","3322JJU5Cc5q5eMPAbWgYS","Nota De Plata",0.561,0.609,195000,0.752,0,0.123,-5.609,0,0.15,176.041,0.566,35,TRUE
"The Mudhole Stompers","4N1cCpZur7zleltw7bMpoo","Hotfoot",0.494,0.405,105506,0.258,0.318,0.466,-12.913,1,0.0505,109.214,0.702,30,FALSE
"The National Parks","23jUMMd9wL0dkPkRhUeuRl","Lights in the City",0.0217,0.518,207500,0.841,3.07e-05,0.296,-5.612,1,0.0467,135.022,0.433,26,TRUE
"The Native","5BcIlCaTg09lQQNkWZDxGK","Halfway House",0.787,0.57,137920,0.374,0,0.117,-13.533,1,0.0461,119.848,0.188,39,TRUE
"The Native","5fzPPZMT8HOKs4Vmvfmj2R","Lost Boy",0.712,0.338,53200,0.211,0.958,0.108,-17.153,1,0.0441,75.077,0.208,37,TRUE
"The Neighbourhood","75iJMOH4oBobiRiBJVdw2m","Paradise",0.209,0.677,209600,0.716,0.0465,0.248,-5.791,0,0.0348,83.004,0.304,61,TRUE
"The Neighbourhood","66kkUsuOFhGjcGlqS3UWjS","Flowers",0.0239,0.554,198973,0.59,0.0133,0.156,-6.925,1,0.0252,100.032,0.343,47,TRUE
"The Neighbourhood","0YNtAadZvKBBEFARtfoCV8","Compass",0.238,0.7,167960,0.82,0.318,0.658,-5.499,0,0.0329,109.998,0.667,58,TRUE
"The Nels Cline 4","6vnx7N1Sv0kUR3kA40PJdH","Imperfect 10",0.396,0.493,264001,0.518,0.769,0.147,-10.526,1,0.0412,100.882,0.434,5,FALSE
"The Nels Cline 4","1j1A52W6VJ1el4j2J0sKlO","Temporarily",0.94,0.406,333338,0.0754,0.679,0.0963,-23.611,1,0.04,92.234,0.0571,10,FALSE
"The Nels Cline 4","12s6nWhIBF1B166FyYAq4K","Swing Ghost '59",0.533,0.427,301739,0.379,0.495,0.185,-17.8,0,0.0459,101.124,0.262,14,FALSE
"The New Mastersounds","5vx7EXTClQG2b1gxGupT2Q","Swimming with My Fishies",0.464,0.542,382987,0.573,0.771,0.0927,-10.053,1,0.0273,141.635,0.428,21,TRUE
"The New Mastersounds","4jLeGu90KGbEcwUdufH6hw","Green Was Beautiful",0.564,0.399,268280,0.786,0.861,0.118,-8.059,0,0.0377,146.359,0.81,23,TRUE
"The New Schematics","6h5RxAxOq9PRiXEZmfe97U","Who Do You Think You Are?",0.000587,0.527,212125,0.833,0.0448,0.243,-7.253,1,0.0613,121.991,0.51,15,TRUE
"The New Starts Now","25Iq7eGtOYQsj22qOkvGch","Love and Secrets",0.00185,0.466,212667,0.593,0.000735,0.0695,-7.333,1,0.0295,180.052,0.504,2,TRUE
"The O'Neill Brothers Group","4MR6jcIdCREOpY11mjTy4j","The Other Side (Instrumental Version)",0.979,0.377,191216,0.169,0.9,0.101,-19.143,1,0.0362,151.655,0.425,19,TRUE
"The O'Neill Brothers Group","052bIE8uERIQLxpkzlt42M","Oceans (Where Feet May Fail) [Instrumental Version]",0.82,0.628,246500,0.174,0.903,0.0809,-11.08,1,0.0843,131.272,0.605,9,TRUE
"The O'Neill Brothers Group","5BNtawGwmyzl3KIQB6hBcG","From Now On (Instrumental Version)",0.885,0.447,213682,0.287,0.963,0.135,-16.977,1,0.0501,113.946,0.193,19,TRUE
"The Oak Ridge Boys","4OhAobIoawVnUMLjhHXtq7","Where He Leads Me I Will Follow",0.592,0.66,165293,0.184,0.000317,0.104,-11.079,1,0.026,81.222,0.254,19,TRUE
"The One Shot Finalists","7c9i6KdU5z8b3OJDeeKBu8","Come Through",0.44,0.781,273059,0.393,0.933,0.113,-17.774,0,0.262,99.987,0.053,17,TRUE
"The One Shot Finalists","63nUybeX0L16M0qSxBxwgx","TV Theme Stuff",0.0137,0.524,58227,0.652,0.835,0.0782,-8.178,1,0.0298,135.886,0.176,12,TRUE
"The One Shot Finalists","2S56prAlGLjd51Y47nqfF6","Live Young Die Rich",0.0359,0.771,324180,0.504,0.891,0.143,-11.948,0,0.0471,137.022,0.641,12,TRUE
"The Pale White","1TGS6rQOvV8rW7dxw5EEcl","Peace of Mind",2.05e-05,0.493,217660,0.95,0.000804,0.394,-3.634,1,0.0619,128.985,0.516,44,TRUE
"The Palmer Squares","4uWOz7ImmCatInUOjzX5Za","Bareback Bathhouse",0.424,0.61,136057,0.873,0,0.0683,-4.974,0,0.229,91.981,0.71,13,TRUE
"The Palmer Squares","0AYD8ibACOWjFJq3h5pJNn","Road Money",0.221,0.78,186316,0.482,4.23e-06,0.0678,-8.213,1,0.363,152.032,0.409,16,TRUE
"The Paper Kites","4Sy1R7pWQBemRT49f5Rpqg","Give Me Your Fire, Give Me Your Rain",0.123,0.526,212200,0.654,0.0845,0.248,-4.403,1,0.0328,78.02,0.741,27,TRUE
"The Paper Kites","7tahOpZ0c6hl5PMgg8kDR1","Between the Houses",0.816,0.402,285160,0.179,0.0462,0.123,-14.862,1,0.0318,150.705,0.225,39,TRUE
"The Paper Kites","01r5jDvCshHMNca9J1AXgQ","Only One",0.955,0.604,251747,0.0578,0.0296,0.119,-16.961,0,0.0296,96.898,0.182,41,TRUE
"The Pentecostals of Katy Sanctuary Choir","2fEhh5eBHBSEqnTR2QM3RV","I Give You Glory (Live)",0.00894,0.406,434719,0.962,0,0.959,-4.605,1,0.362,159.974,0.353,18,TRUE
"The Philharmonik","6SHN5cCJKs4AkVStuChozF","Pay Me",0.0955,0.793,204632,0.555,4.28e-05,0.0402,-7.624,0,0.197,94.983,0.714,17,TRUE
"The Philharmonik","1D2ryqnx8YZxomGIwg8cJk","Immediate Gratification",0.228,0.743,237338,0.53,0,0.0734,-10.569,0,0.21,90.035,0.712,14,TRUE
